epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,147.495,3.39462,2.2902,2.09081,0.03931,0.13139,0.02886,0.00608,3.74941,2.54256,2.50469,0.00097775,0.00097775,0.00097775
46,149.177,3.33839,2.25386,2.08434,0.07652,0.27345,0.07584,0.01763,3.41881,2.51545,2.31182,0.000971562,0.000971562,0.000971562
47,150.928,3.426,2.25653,2.02194,0.10311,0.28509,0.11627,0.03277,3.05998,2.65009,2.1834,0.000965375,0.000965375,0.000965375
48,153.02,3.49354,2.19493,2.09008,0.01816,0.08418,0.01261,0.00327,4.11611,2.70589,2.52185,0.000959187,0.000959187,0.000959187
49,154.731,3.3172,2.15654,2.02711,0.1305,0.16331,0.08223,0.01824,3.96613,2.55954,2.47763,0.000953,0.000953,0.000953
50,157.254,3.33733,2.25117,2.02043,0.07062,0.28034,0.06766,0.01686,3.61204,2.52984,2.38813,0.000946812,0.000946812,0.000946812
51,158.9,3.26397,2.19519,2.03883,0.0813,0.28998,0.06842,0.02016,3.29794,2.59339,2.21924,0.000940625,0.000940625,0.000940625
52,160.781,3.34228,2.1751,1.96124,0.08207,0.17028,0.03536,0.01024,3.31753,2.85019,2.1763,0.000934438,0.000934438,0.000934438
53,162.575,3.29062,2.21248,1.94002,0.09346,0.24131,0.05557,0.01891,3.26073,2.75411,2.13902,0.00092825,0.00092825,0.00092825
54,164.357,3.28684,2.18583,1.98897,0.13772,0.2135,0.12812,0.0327,3.12544,2.59521,2.03267,0.000922063,0.000922063,0.000922063
55,166.148,3.38945,2.259,1.97467,0.12548,0.1595,0.0878,0.02114,3.54894,2.62587,2.23531,0.000915875,0.000915875,0.000915875
56,167.94,3.36987,2.29806,2.05065,0.031,0.1364,0.02974,0.00678,3.8945,2.73143,2.53339,0.000909688,0.000909688,0.000909688
57,169.702,3.43912,2.22497,2.00313,0.04856,0.15397,0.04634,0.0108,4.06342,2.64161,2.63842,0.0009035,0.0009035,0.0009035
58,171.598,3.25437,2.17648,2.01053,0.06674,0.17304,0.06464,0.01959,3.32203,2.80287,2.27314,0.000897313,0.000897313,0.000897313
59,179.401,3.27269,2.15333,2.0084,0.08609,0.22013,0.0796,0.02436,3.13003,2.92329,2.11106,0.000891125,0.000891125,0.000891125
60,181.295,3.30813,2.16694,1.96216,0.10282,0.33255,0.08906,0.02829,2.97636,2.60876,2.01536,0.000884938,0.000884938,0.000884938
61,183.501,3.24234,2.20458,1.9963,0.07192,0.32193,0.05801,0.02028,2.9276,2.56019,2.02284,0.00087875,0.00087875,0.00087875
62,185.206,3.21544,2.1574,1.95946,0.04983,0.24681,0.03904,0.01221,3.12339,2.57589,2.14521,0.000872563,0.000872563,0.000872563
63,186.908,3.23474,2.08997,1.92237,0.06738,0.2227,0.05354,0.01701,3.20858,2.51624,2.16433,0.000866375,0.000866375,0.000866375
64,188.759,3.26049,2.13699,1.92617,0.09594,0.30626,0.11008,0.03736,3.0138,2.48073,2.10855,0.000860188,0.000860188,0.000860188
65,190.579,3.28204,2.1124,1.92046,0.12164,0.3763,0.14748,0.04442,2.88537,2.45328,2.05419,0.000854,0.000854,0.000854
66,199.321,3.27904,2.07369,1.8917,0.07898,0.21785,0.11671,0.04255,2.92905,2.49104,2.03605,0.000847813,0.000847813,0.000847813
67,201.104,3.12482,2.05845,1.89859,0.08983,0.20252,0.11211,0.04122,2.86072,2.48472,1.99135,0.000841625,0.000841625,0.000841625
68,204.084,3.14521,2.11514,1.91199,0.16333,0.33976,0.1232,0.03618,3.09627,2.39156,2.0415,0.000835438,0.000835438,0.000835438
69,205.754,3.19197,2.12405,1.88949,0.25925,0.36728,0.22915,0.08217,2.76639,2.40942,1.91444,0.00082925,0.00082925,0.00082925
70,207.497,3.14394,2.14099,1.8846,0.34225,0.30447,0.24465,0.08145,3.03955,2.34122,2.09482,0.000823063,0.000823063,0.000823063
71,209.254,3.16964,2.09715,1.91311,0.25495,0.29208,0.22699,0.07406,3.11369,2.35809,2.11763,0.000816875,0.000816875,0.000816875
72,211.038,3.06988,2.06424,1.87708,0.13467,0.25827,0.13525,0.04064,2.93061,2.62643,1.97054,0.000810688,0.000810688,0.000810688
73,212.791,3.17245,2.1252,1.89684,0.20972,0.28893,0.178,0.04207,3.07855,2.58138,2.0268,0.0008045,0.0008045,0.0008045
74,214.532,3.052,1.99896,1.88396,0.11243,0.2532,0.08999,0.02496,3.09752,2.48166,2.04056,0.000798313,0.000798313,0.000798313
75,216.208,3.1466,2.01337,1.86733,0.11055,0.28139,0.11663,0.03831,2.99895,2.48527,2.00718,0.000792125,0.000792125,0.000792125
76,217.928,3.1237,2.07552,1.91918,0.06917,0.22887,0.05897,0.02023,3.26928,2.61583,2.19023,0.000785938,0.000785938,0.000785938
77,227.382,3.11559,2.03864,1.87332,0.0763,0.30444,0.08155,0.02942,3.10232,2.60793,2.07042,0.00077975,0.00077975,0.00077975
78,229.339,3.05509,1.96633,1.8129,0.09761,0.3818,0.14259,0.06364,2.82744,2.46135,1.89784,0.000773563,0.000773563,0.000773563
79,231.046,3.03471,2.02131,1.79439,0.0917,0.34883,0.14569,0.06818,2.94164,2.46828,1.92834,0.000767375,0.000767375,0.000767375
80,232.801,3.12556,2.04089,1.92263,0.06203,0.28539,0.059,0.02157,2.97714,2.57496,1.97782,0.000761188,0.000761188,0.000761188
81,234.897,3.10518,2.00071,1.83771,0.04842,0.25257,0.04249,0.01261,3.15235,2.70658,2.02627,0.000755,0.000755,0.000755
82,236.606,3.12468,2.08057,1.84092,0.09338,0.26572,0.08626,0.03475,2.86186,2.58332,1.94732,0.000748813,0.000748813,0.000748813
83,238.276,3.00963,2.00451,1.86509,0.11142,0.32378,0.10668,0.04431,3.0619,2.41003,2.08463,0.000742625,0.000742625,0.000742625
84,241.296,3.06139,1.94344,1.85332,0.13527,0.39341,0.15075,0.05269,2.81445,2.4705,1.88358,0.000736438,0.000736438,0.000736438
